Iteration, Simulation Time [s], Planning Time Budget [s], Replanning Time Budget [s], Search1 Time [s], Search2 Time [s], Total Search Time [s], Planning Cycle Time [s], Heuristic Estimate to Goal [m], Cost Start to Goal [m], OpenSet [#State], ClosedSet [#State], Plan Size [#State], Trajectory Plan Size [#TrajectoryState], Time to reach Goal [s], Cost for next primitive [m], Time to execute next primitive [m], Dynamic Obstacle Collisions [#], Found plan? [bool], Same as previous plan? [bool], Primitive name [string], Primitives Used [#Primitives], 
26, 5.652324671, 9, 3, 0.00293194, 0, 0.00293194, 0.0031297, 5, 0.547315, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, , 283
27, 5.654505473, 9, 3, 0.00185151, 0, 0.00185151, 0.00192984, 4, 5.34258, 549, 92, 9, 91, 9.37394, 1.64063, 1.4992, 0, 1, 0, forward_short_y_01, 283
28, 5.845662609, 9, 3, 0.000279336, 0, 0.000279336, 0.000449936, 0, 1, 192, 9, 9, 91, 9.18297, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
29, 5.916693303, 9, 3, 0.000262254, 0, 0.000262254, 0.00035858, 0, 1, 192, 9, 9, 91, 9.11205, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
30, 5.954706805, 9, 3, 0.00101183, 0, 0.00101183, 0.00129232, 0, 1, 192, 9, 9, 91, 9.07438, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
31, 6.163808424, 9, 3, 0.000316201, 0, 0.000316201, 0.000431366, 0, 1, 192, 9, 9, 91, 8.8654, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
32, 6.329595676, 9, 3, 0.000305556, 0, 0.000305556, 0.000437574, 0, 1, 192, 9, 9, 91, 8.69973, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
33, 6.416971827, 9, 3, 0.000278192, 0, 0.000278192, 0.000409425, 0, 1, 192, 9, 9, 91, 8.61251, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
34, 6.652019654, 9, 3, 0.000284009, 0, 0.000284009, 0.000384955, 0, 1, 192, 9, 9, 91, 8.37757, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
35, 6.780011619, 9, 3, 0.000372192, 0, 0.000372192, 0.000495371, 0, 1, 192, 9, 9, 91, 8.24972, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
36, 6.780745395, 9, 3, 0.000278668, 0, 0.000278668, 0.000373958, 0, 1, 192, 9, 9, 91, 8.24912, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
37, 6.817710797, 9, 3, 0.000662786, 0, 0.000662786, 0.000881941, 0, 1, 192, 9, 9, 91, 8.21243, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
38, 6.999365140, 9, 3, 0.000285124, 0, 0.000285124, 0.000398616, 0, 1, 192, 9, 9, 91, 8.03089, 1.64063, 1.4992, 0, 1, 1, forward_short_y_01, 283
39, 7.065743526, 9, 3, 0.000378103, 0, 0.000378103, 0.00051069, 0, 1, 192, 9, 9, 120, 16.3647, 1, 1, 0, 1, 0, howering, 283
40, 7.117124171, 9, 3, 0.000404887, 0, 0.000404887, 0.000532109, 0, 1, 192, 9, 9, 120, 16.3134, 1, 1, 0, 1, 1, howering, 283
41, 7.349337440, 9, 3, 0.00046746, 0, 0.00046746, 0.000648027, 0, 1, 192, 9, 9, 120, 16.0815, 1, 1, 0, 1, 1, howering, 283
42, 7.433622034, 9, 3, 0.000321517, 0, 0.000321517, 0.000433887, 0, 1, 192, 9, 9, 120, 15.9973, 1, 1, 0, 1, 1, howering, 283
