Iteration, Simulation Time [s], Total Search Time [s], Cost to Goal [m], Time to reach Goal [s], Plan Size [#State], Evaluated States [#State], Dynamic Obstacle Collisions [#], Future plan safe? [bool], Flying? [bool], Safe Path Time [s], Found plan? [bool], 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0
51, 6.324919632, 0.000000000, 11.1362, 11.0977, 8, 0, 0, 0, 1, 0.003174252, 0
52, 6.536717700, 0.072282372, 11.1362, 11.0977, 0, 804, 0, 1, 0, 0.000000000, 0
53, 6.774756049, 0.108807397, 9.8236, 9.78963, 7, 933, 0, 1, 0, 0.000000000, 1
54, 6.776177473, 0.000000000, 9.8236, 9.78963, 7, 0, 0, 0, 1, 0.001327898, 0
55, 6.963753449, 0.061853739, 9.8236, 9.78963, 0, 668, 0, 1, 0, 0.000000000, 0
56, 7.188015168, 0.099596520, 10.2752, 10.2397, 7, 979, 0, 1, 0, 0.000000000, 1
57, 7.189431354, 0.000000000, 10.2752, 10.2397, 7, 0, 0, 0, 1, 0.001317796, 0
58, 7.392453748, 0.072369829, 10.2752, 10.2397, 0, 713, 0, 1, 0, 0.000000000, 0
59, 7.608823345, 0.091590560, 10.7625, 10.7253, 8, 807, 0, 1, 0, 0.000000000, 1
60, 7.610286094, 0.000000000, 10.7625, 10.7253, 8, 0, 0, 0, 1, 0.001269273, 0
61, 7.791751570, 0.056681294, 9.95171, 9.91729, 7, 583, 0, 1, 0, 0.000000000, 1
62, 7.793040496, 0.000000000, 9.95171, 9.91729, 7, 0, 0, 0, 1, 0.001173762, 0
63, 7.991255846, 0.074958987, 9.95171, 9.91729, 0, 698, 0, 1, 0, 0.000000000, 0
64, 8.248582992, 0.115524914, 10.6864, 10.6494, 7, 992, 0, 1, 0, 0.000000000, 1
65, 8.250028412, 0.000000000, 10.6864, 10.6494, 7, 0, 0, 0, 1, 0.001330967, 0
66, 8.443725414, 0.055675483, 10.6864, 10.6494, 0, 577, 0, 1, 0, 0.000000000, 0
67, 8.703241081, 0.134521139, 10.6864, 10.6494, 0, 1109, 0, 1, 0, 0.000000000, 0
68, 9.167796631, 0.261658673, 10.6864, 10.6494, 0, 1400, 0, 1, 0, 0.000000000, 0
69, 9.573889058, 0.264546859, 9.72616, 9.69252, 7, 1518, 0, 1, 0, 0.000000000, 1
70, 9.575312565, 0.000000000, 9.72616, 9.69252, 7, 0, 0, 0, 1, 0.001319682, 0
71, 9.805691653, 0.105050869, 10.5847, 10.5481, 7, 628, 0, 1, 0, 0.000000000, 1
72, 9.806910554, 0.000000000, 10.5847, 10.5481, 7, 0, 0, 0, 1, 0.001121009, 0
73, 10.062181758, 0.106468748, 10.5847, 10.5481, 0, 781, 0, 1, 0, 0.000000000, 0
